,Season 3
1343,47.135438844853304
1344,43.34659587548601
1345,49.00834426701798
1346,50.134099339198414
1347,47.67843138535673
1348,47.025219298575756
1349,54.418007912677815
1350,46.11549785963336
1351,44.49540220029432
1352,51.90197312940819
1353,49.635757169666036
1354,48.14816363592234
1355,50.751709826464484
1356,46.49796908771081
1357,50.03936529465247
1358,51.918290451896546
1359,47.4563866765112
1360,49.066593542454555
1361,47.14294121571052
1362,54.26936241190446
1363,48.92752195033464
1364,44.85191455335823
1365,47.866559589826366
1366,48.73118822918642
1367,52.37833299015044
1368,47.66281055762367
1369,47.836134954358435
1370,51.379372625345056
1371,46.927853811893804
1372,49.513132164253896
1373,46.47763887581865
1374,48.50970322409824
1375,49.31278088427471
1376,49.566529587435554
1377,47.54229578930428
1378,48.407022470419015
1379,44.76974469224866
1380,48.913768211760804
1381,51.73778430443746
1382,42.63971253677854
1383,195.68366811498223
1384,150.17292134653377
1385,129.02494418700803
1386,125.8658434897812
1387,110.35437255005844
1388,116.39977005487808
1389,110.86248405585192
1390,104.07350370313968
1391,113.4371228254945
1392,115.85115297277984
1393,112.21442924589395
1394,103.2690465604995
1395,106.11146010373415
1396,114.44646095829445
1397,100.0185243468068
1398,106.44245492520452
1399,115.15396196884548
1400,101.84954514836231
1401,110.74254860541446
1402,99.30677341763166
1403,98.80796655450524
1404,95.48617776215562
1405,85.09417730385383
1406,104.39539250472419
1407,99.25537158199651
1408,82.43444582695625
1409,109.67716029127196
1410,98.57264266787755
1411,103.96666910820157
1412,101.51775359063083
1413,96.1801365254952
1414,88.99500133437003
1415,98.47817012949287
1416,93.65943469644832
1417,98.50819687722216
1418,94.61765277973012
1419,99.93638074084316
1420,114.87723749376644
1421,107.16907916739096
1422,75.57827529044687
1423,116.65666369810424
1424,103.745560287083
1425,114.17453642462738
1426,107.09684817955272
1427,82.45746517095439
1428,98.18159154421477
1429,112.3432582183495
1430,104.61898966862675
1431,92.08933174866756
1432,106.23990689151745
1433,100.866203587862
1434,102.61068654823046
1435,112.70866126376302
1436,110.04270736225301
1437,99.64197255683575
1438,98.77191775503049
1439,99.82013006409777
1440,116.1729664830918
1441,107.55092689271102
1442,102.89190891870308
1443,110.04272995563299
1444,103.22115129754444
1445,106.90654892645607
1446,102.36078022307284
1447,108.04544279591272
1448,117.01697620435603
1449,105.26112061198496
1450,80.82794080307463
1451,104.55970309389762
1452,108.43557717300018
1453,106.77619874406916
1454,93.6798500537448
1455,86.9077912606118
1456,97.10019893923767
1457,103.25505411240391
1458,116.45154152254214
1459,108.2586079761481
1460,100.49533289889607
1461,105.26033419846856
1462,102.64865073379735
1463,107.09598577300181
1464,121.81953744408932
1465,103.58844790904587
1466,91.6939135924343
1467,91.39560971966716
1468,96.07279388113525
1469,97.09135274391728
1470,73.99640475011746
1471,82.10600480709923
1472,106.23527148039439
1473,65.25317631062939
1474,74.26942793498122
1475,69.3402505953617
1476,45.73284833836855
1477,72.9233320993353
1478,58.588791325432155
1479,49.21944382196569
1480,57.97527482235788
1481,86.47355884914747
1482,56.50328653860287
1483,48.300415705125786
1484,37.52414832381723
1485,32.56119232374687
1486,24.65316302302682
1487,15.301627577173742
1488,62.366352942580924
1489,42.31464936765316
1490,68.27983185619567
1491,72.1670606108791
1492,41.45280961477988
1493,60.077117746337244
1494,70.4531905493356
1495,72.17269336674508
1496,45.36986160616559
1497,5.603811405332876
1498,10.285255974086011
1499,5.310380099377443
1500,41.43736233655387
1501,26.590829272747857
1502,25.744231763868335
1503,32.14728118244235
1504,5.08623019213194
1505,15.957663115313121
1506,40.33907066912751
1507,25.27698001270383
1508,49.25614788966295
1509,12.52170460844177
1510,1.6196313815938475
1511,15.205035227789415
1512,47.08417962176631
1513,72.9200385425629
1514,71.42206648038383
1515,113.17455201671319
1516,109.17196165128664
1517,94.9220082089231
1518,94.13860476796333
1519,103.02494842511807
1520,107.24717162472693
1521,87.07538187199722
1522,62.44392164353294
1523,82.19151469912086
1524,80.16452789167818
1525,93.0055961455865
1526,110.42920002003063
1527,98.12222819049695
1528,96.1990594069235
1529,97.14068863450066
1530,95.84364568205152
1531,94.46028098080112
1532,92.8335869646753
1533,93.49984866486162
1534,92.59096902264362
1535,94.54789588681275
1536,95.33131494573192
1537,89.07609424668276
1538,90.90172608126235
1539,93.63320413647891
1540,95.07510849830767
1541,93.84465583101924
1542,89.96888360575724
1543,94.0426099238605
1544,92.86616573047029
1545,91.64023155302823
1546,93.2449214205282
1547,96.28020139516613
1548,90.93973330692883
1549,95.64544877264652
1550,86.01850245443323
1551,94.3328578423117
1552,95.30264225520943
1553,97.28255543965246
1554,91.89946421516328
1555,95.91480136310295
1556,93.33166829826087
1557,90.43010505794653
1558,97.74653308374725
1559,89.98783514746434
1560,66.4335286519182
1561,63.66309533092234
1562,25.996975775252352
1563,120.80191075204664
1564,110.60478175706692
1565,94.33664984233258
1566,96.78726842101695
1567,94.61210174406126
1568,100.44548764580087
1569,98.23128334686258
1570,88.93769161804221
1571,92.93637581928093
1572,90.65125018882593
1573,84.78070884181867
1574,100.57301295416839
1575,120.66718723210306
1576,118.94795905985535
1577,116.06202366078297
1578,117.65744944351528
1579,111.24248259410697
1580,109.73386282765934
1581,117.45511766951554
1582,106.86050150793075
1583,120.95874456414231
1584,115.07030456204663
1585,102.32985352110045
1586,107.75013233416163
1587,107.81478856137652
1588,109.40236027815573
1589,113.44167246117863
1590,111.00415243837797
1591,108.94375300379488
1592,110.79057563340182
1593,105.02731287601691
1594,103.59097616703527
1595,108.10403888561312
1596,114.04443800210743
1597,109.70974827017146
1598,112.77139814156516
1599,103.74835696747708
1600,113.87771234756521
1601,109.5064400795549
1602,105.66979845868534
1603,108.08914450375018
1604,112.99067263159324
1605,110.47172870495002
1606,115.47008124649878
1607,105.80442070109996
1608,112.9989899451183
1609,117.74226013498374
1610,104.90045200906354
1611,110.52139221751457
1612,110.91778412292693
1613,108.67518395294924
1614,116.2501715084095
1615,113.96294498372474
1616,112.27160073225285
1617,111.71793926798063
1618,109.06541015648706
1619,108.3844225965616
1620,108.26479022816285
1621,113.60743302045702
1622,111.21379849067723
1623,107.83904621751888
1624,110.77676387833192
1625,114.77613008878478
1626,113.02034461710888
1627,112.1720357635055
1628,108.0257958266869
1629,116.80472940308339
1630,108.1483213789891
1631,113.65204642893183
1632,112.93882542924963
1633,112.07672840689999
1634,115.01861945380811
1635,110.09726781325178
1636,104.00056356672702
1637,110.02369553182785
1638,115.31803226566495
1639,114.71742954857693
1640,116.33776517042303
1641,109.20535845150114
1642,112.53189321921504
1643,113.01687614258364
1644,110.02117097450741
1645,105.80665831878977
1646,111.35905438035094
1647,110.13630677243167
1648,114.53359202536879
1649,107.27135445008834
1650,107.83279942932772
1651,113.96530908123188
1652,112.12578565823709
1653,117.74364869404097
1654,102.99782052226871
1655,109.12896745610391
1656,116.09409945445704
1657,106.78250509858276
1658,111.0134806561113
1659,109.30484176613601
1660,114.57267606141545
1661,108.56600630770187
1662,124.59105310962434
1663,109.58705828486083
1664,115.54991764812186
1665,111.24636595707793
1666,109.78418885535245
1667,116.12764072038938
1668,109.33822895091423
1669,110.42394295046638
1670,119.29528021386439
1671,122.19864282138593
1672,109.72103281289317
1673,129.92320907213997
1674,109.85975020946736
1675,101.43115803296226
1676,122.32012532770494
1677,114.7161089203792
1678,101.88509550439906
1679,93.08745902652579
1680,89.8016713323391
1681,104.21041301411204
1682,83.65795228103559
1683,105.34588101826274
1684,81.71466395122235
1685,93.34190619804369
1686,97.78763669322129
1687,101.0615733376453
1688,85.31430230622617
1689,60.49115572285772
1690,35.192828247309414
1691,4.115578470626565
1692,21.478897982887105
1693,21.275674066063246
1694,2.2230683412901957
1695,2.544617714051769
1696,3.6569548521802244
1697,0.7645546743957413
1698,42.85590441572082
1699,25.26706750328215
1700,23.264108356899417
1701,0.4531478977287649
1702,15.776078003573549
1703,20.190153839576247
1704,2.377521001175294
1705,3.6139710369009554
1706,49.00124584262661
1707,170.30289952007695
1708,98.42777807011069
1709,141.6136126416978
1710,118.58945719322978
1711,75.09706610152185
1712,121.6674373960617
1713,125.83788724553612
1714,121.74994689526643
1715,124.59890964514628
1716,118.54302183649716
1717,108.47509439891584
1718,122.76207424527819
1719,126.05110118248952
1720,128.85421405934002
1721,112.36028258346015
1722,129.44253774518947
1723,121.2857804409771
1724,129.4749836739591
1725,116.23484302611354
1726,118.21856465578242
1727,119.5170351753562
1728,119.04221382236757
1729,115.95855422530647
1730,123.84801050022114
1731,122.19960281497586
1732,118.06298828204058
1733,120.86312597668287
1734,114.64922419477371
1735,124.69163735068601
1736,116.35726898154408
1737,122.59960978445349
1738,123.83228200989635
1739,116.4697980015838
1740,122.86638403262555
1741,116.84016419480521
1742,122.97197617717725
1743,114.75361043655433
1744,119.16082742212785
1745,122.56367593285151
1746,116.60787082417359
1747,116.16254894419507
1748,119.67802767412763
1749,116.34089617660617
1750,125.80277599772378
1751,114.39665041390563
1752,114.69350620973424
1753,117.62470712207072
1754,111.731164186291
1755,111.74896942034684
1756,126.43349593437658
1757,114.70183775124895
1758,124.05480537117907
1759,117.9479658031329
1760,112.06127726409282
1761,129.83726599908945
1762,116.06457634888444
1763,114.71867144251775
1764,124.44824975758246
1765,118.97452604825737
1766,120.12647251267605
